#{"t_start": 1775157539.153771, "env_id": "AstroExploration-v0"}
r,l,t
-37.496393,1181,2900.012525
-20.603927,749,2903.951631
71.4957,1466,2911.384843
-44.463072,755,2921.438398
-57.90508,1773,2932.167843
-66.910314,758,2936.459992
-67.966043,1141,2942.547111
-37.680193,966,2946.967134
-57.123785,792,2962.006508
-70.257555,1636,2971.905337
-46.994818,712,2975.582359
-63.122116,681,2979.146621
30.291553,1423,2991.341772
-58.406132,1860,3002.502574
-38.203514,1232,3009.701757
-49.914139,1302,3016.426042
-59.322895,901,3032.130245
-79.538126,1830,3043.20391
-24.894325,1248,3049.816558
-8.877271,1185,3055.74053
51.787884,2064,3077.620896
-24.316497,1180,3084.565222
-37.977251,1267,3091.256175
-25.585586,1534,3106.334416
-61.024829,4082,3128.728606
-0.40502,746,3140.448302
-10.048289,1196,3147.411051
21.727534,2161,3159.678069
-64.555696,1325,3174.333781
-21.91294,850,3179.640167
26.658704,1574,3188.915665
-34.789638,1252,3195.646295
-64.871907,1187,3206.481097
-36.786988,735,3211.118174
-65.863798,1411,3219.609309
-64.905848,928,3224.529439
-72.425356,1041,3229.985518
-74.842784,833,3241.24129
-59.715982,871,3247.109684
-74.444434,768,3251.441926
-77.463863,681,3255.697237
-51.522232,907,3260.456395
-61.693765,1855,3276.128726
-42.91569,697,3280.274565
-60.224164,2131,3293.145179
-47.34407,722,3297.012125
-58.57193,658,3300.435895
-13.037714,1200,3320.047656
-44.227658,1173,3327.042878
-69.758943,554,3329.952329
-51.088345,894,3335.085087
-68.070844,869,3339.682102
-25.108284,1103,3359.727451
-59.056217,901,3365.825694
-55.323119,808,3370.413278
-21.211185,1064,3376.988062
-60.517253,1162,3383.210414
-61.275148,1398,3398.436618
-65.800829,616,3402.448157
-58.986492,937,3407.586204
-64.135356,797,3412.522823
-42.091506,653,3415.985205
-57.078776,1273,3422.46034
-31.235196,1212,3435.395498
-50.670487,776,3439.790573
1.089169,1133,3446.61577
-77.6777,760,3450.666103
-14.765854,1947,3471.455935
-72.571011,886,3476.607472
-42.417833,972,3482.633994
-49.768161,1777,3492.003157
-74.729211,866,3500.11202
-67.867451,916,3506.396574
-69.047053,998,3511.999641
-36.085235,805,3516.64778
-73.849869,847,3521.142288
-51.726222,712,3524.92073
